"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.395437459E0,-9.667371958E-2,3.845384121E-1,-1.498795867E0
6.415357458E0,-1.522494256E-1,2.517227530E-1,-1.251502872E0
6.435277458E0,-1.796863526E-1,1.091772392E-1,-1.037664056E0
6.455197458E0,-1.211638227E-1,-2.729232982E-2,-8.680378199E-1
6.475117458E0,3.377639502E-2,-1.363124251E-1,-6.942161918E-1
6.495038458E0,2.123888731E-1,-2.688895464E-1,-4.608902037E-1
6.514958458E0,3.410257101E-1,-4.179930091E-1,-1.495728046E-1
6.534878458E0,3.757003546E-1,-5.156250000E-1,2.056457400E-1
6.554798458E0,3.525690138E-1,-5.399315357E-1,4.985527098E-1
6.574718459E0,3.514930010E-1,-5.145604610E-1,5.510914922E-1
6.594638458E0,1.404860765E-1,-3.097740114E-1,5.765878558E-1
6.614558458E0,-3.261563182E-1,-6.575267017E-2,7.867339253E-1
6.634478458E0,-6.817011833E-1,1.870301813E-1,1.173017859E0
6.654398459E0,-6.405446529E-1,3.467139900E-1,1.572568655E0
6.674318458E0,-2.150637060E-1,4.171635509E-1,1.728973866E0
6.694238458E0,2.915214002E-1,4.780033827E-1,1.487765074E0
6.714158458E0,4.961718023E-1,5.725179315E-1,1.043754697E0
6.734078459E0,3.840267062E-1,5.260294676E-1,6.537001729E-1
6.753998458E0,1.456972510E-1,4.132967591E-1,4.195740223E-1
6.773918458E0,-2.308296040E-2,2.356952727E-1,3.454449475E-1
6.793839458E0,-1.378678828E-1,6.545941532E-2,3.819262385E-1
6.813759458E0,-2.303581387E-1,9.591133147E-2,4.681649804E-1
6.833679459E0,-2.958869338E-1,2.752621472E-1,5.159370303E-1
6.853599458E0,-3.364559114E-1,5.236771703E-1,5.434584022E-1
6.873519458E0,-3.949033022E-1,6.714228988E-1,5.929660797E-1
6.893439458E0,-4.668286145E-1,7.462636828E-1,6.711684465E-1
6.913359459E0,-4.781255126E-1,6.748262644E-1,7.720838189E-1
6.933279458E0,-4.047023952E-1,4.471246004E-1,8.619176149E-1
6.953199458E0,-2.820090652E-1,8.269634843E-2,9.038035274E-1
6.973119458E0,-2.208616138E-1,-1.448454708E-1,8.513826728E-1
6.993039459E0,-3.517034948E-1,-1.987466663E-1,7.586737871E-1
7.012959458E0,-5.920004249E-1,-5.025940761E-2,7.281528115E-1
7.032879458E0,-8.098414540E-1,1.961799860E-1,7.111022472E-1
7.052799458E0,-8.877745271E-1,4.655867517E-1,6.574310064E-1
7.072719458E0,-8.312554955E-1,7.085616589E-1,5.891470313E-1
7.092639458E0,-7.366108894E-1,8.839780092E-1,5.190726519E-1
7.112560458E0,-5.727127194E-1,9.172890782E-1,5.029845238E-1
7.132480458E0,-3.740538061E-1,7.161498070E-1,3.702796996E-1
7.152400458E0,-1.952217221E-1,5.194375515E-1,2.638400793E-1
7.172320459E0,-9.243740886E-2,2.979895473E-1,3.373326659E-1
7.192240458E0,6.547831744E-2,1.507452875E-1,4.439294040E-1
7.212160458E0,1.111282557E-1,1.993787475E-2,3.223491907E-1
7.232080458E0,1.152660474E-1,-4.741335288E-2,-1.012103260E-1
7.252000459E0,1.273712814E-1,-1.777888089E-1,-6.872458458E-1
7.271920458E0,2.330462784E-1,-3.237061799E-1,-9.876040816E-1
7.291840458E0,4.354128242E-1,-6.494704485E-1,-1.014912367E0
7.311760458E0,6.769394875E-1,-1.127226114E0,-9.405567050E-1
7.331680459E0,9.683950543E-1,-1.576358318E0,-9.652454853E-1
7.351600250E0,1.225695133E0,-1.717964888E0,-1.123704672E0
7.371520250E0,1.260208368E0,-1.586706161E0,-1.339210868E0
7.391441250E0,1.055594444E0,-1.243528366E0,-1.553408980E0
7.411361250E0,7.818595767E-1,-7.961711287E-1,-1.752169490E0
7.431281250E0,5.799435973E-1,-3.380205929E-1,-1.874721885E0
7.451201250E0,4.591951966E-1,-4.192095250E-2,-1.895880342E0
7.471121250E0,4.149168432E-1,7.223349065E-2,-1.867909908E0
7.491041250E0,4.269213676E-1,2.547904849E-2,-1.770240307E0
7.510961250E0,4.130417109E-1,-1.385391802E-1,-1.578789949E0
7.530881250E0,3.409082890E-1,-3.534276783E-1,-1.304597497E0
7.550801250E0,2.077743262E-1,-4.769217670E-1,-9.730884433E-1
7.570721250E0,1.370137781E-1,-5.408127308E-1,-6.285761595E-1
7.590641250E0,1.274640262E-1,-4.950751960E-1,-3.640199304E-1
7.610561250E0,9.481441230E-2,-3.662202954E-1,-1.564459354E-1
7.630481250E0,9.576001205E-3,-1.304348558E-1,2.274063788E-2
7.650401250E0,-1.360942125E-1,1.509471536E-1,2.688492239E-1
