"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.968211696E1,8.721164246E0,-1.068463120E1,-1.437011719E-1
1.970203696E1,8.653055878E0,-9.022337952E0,-3.655398560E-1
1.972195696E1,8.654702454E0,-7.588918762E0,-4.272116089E-1
1.974187696E1,8.752299500E0,-7.455546112E0,-1.294807434E-1
1.976179796E1,8.007448425E0,-8.434809723E0,2.624043274E-1
1.978171796E1,6.854246521E0,-9.463171234E0,3.290158081E-1
1.980163796E1,5.958958282E0,-9.860894165E0,3.029699707E-1
1.982155796E1,5.839955750E0,-9.987830200E0,4.787045288E-1
1.984147796E1,5.940696259E0,-1.024858795E1,6.794371033E-1
1.986139796E1,6.234535217E0,-9.942175140E0,5.327421570E-1
1.988131796E1,6.217919769E0,-8.966354370E0,1.161584473E-1
1.990123796E1,6.279890900E0,-8.244405670E0,-6.870712280E-2
1.992115796E1,6.117328949E0,-8.169261932E0,9.370513916E-2
1.994107796E1,5.737868042E0,-8.497678986E0,1.878593445E-1
1.996099796E1,5.279970245E0,-8.840466156E0,2.487826538E-1
1.998091796E1,4.544549561E0,-9.177415466E0,2.062710571E-1
2.000083796E1,3.873644714E0,-9.322613525E0,1.079255676E-1
2.002075796E1,3.226540375E0,-9.660760345E0,4.879852295E-2
2.004067796E1,2.690654755E0,-9.857601013E0,-4.849914551E-2
2.006059796E1,2.461930389E0,-9.685309296E0,1.273851013E-1
2.008051796E1,2.474354553E0,-9.460327148E0,3.719764709E-1
2.010043796E1,2.656825104E0,-9.437574463E0,6.671626282E-1
2.012035796E1,2.361489258E0,-9.409133606E0,6.875202942E-1
2.014027796E1,2.195484467E0,-9.402846680E0,5.457650757E-1
2.016019796E1,2.018402710E0,-9.315428467E0,2.604583740E-1
2.018011796E1,2.256108398E0,-9.134005737E0,1.381626892E-1
2.020003796E1,3.863465881E0,-1.026325745E1,-1.049317932E-1
2.021995796E1,4.602329407E0,-1.073537567E1,-1.197360077E0
2.023987796E1,4.008514252E0,-1.071726334E1,-2.380499725E0
2.025979796E1,3.255130920E0,-1.045545776E1,-2.004631348E0
2.027971796E1,3.375031586E0,-9.684560852E0,-4.584965515E-1
2.029963796E1,4.225712585E0,-8.625363464E0,6.688092041E-1
2.031955796E1,6.318809967E0,-8.388555908E0,2.200424194E-1
2.033947796E1,7.743846588E0,-8.166717224E0,-1.277593231E0
2.035939796E1,7.670349426E0,-7.753576355E0,-2.843786316E0
2.037931737E1,7.059918823E0,-8.180039520E0,-3.232976990E0
2.039923738E1,6.298452301E0,-8.711883545E0,-2.762954407E0
2.041915738E1,5.509293365E0,-8.883127441E0,-1.905537415E0
2.043907737E1,4.773872681E0,-8.550519104E0,-1.157093811E0
2.045899737E1,4.266128540E0,-8.190667419E0,-6.065386963E-1
2.047891738E1,4.048032074E0,-7.944878540E0,-3.118016052E-1
2.049883738E1,4.232897644E0,-7.816295929E0,-2.727328491E-1
2.051875737E1,4.553979950E0,-7.852071533E0,-4.402345276E-1
2.053867737E1,4.735402679E0,-7.790100403E0,-6.140231323E-1
2.055859738E1,5.248685303E0,-7.827073517E0,-7.432044983E-1
2.057851837E1,5.700745239E0,-7.965834961E0,-6.812333679E-1
2.059843838E1,6.172713776E0,-8.034542084E0,-7.455995178E-1
2.061835838E1,6.544390869E0,-8.234376526E0,-1.049018555E0
2.063827837E1,6.643035736E0,-8.461604004E0,-1.168170776E0
2.065819838E1,6.612050171E0,-8.275241547E0,-9.075627136E-1
2.067811838E1,6.730903015E0,-8.195158081E0,-4.559518433E-1
2.069803838E1,7.219187622E0,-8.366401978E0,-1.134640503E-1
2.071795837E1,7.390581207E0,-8.569529572E0,1.924996948E-1
2.073787838E1,7.623197479E0,-8.812773743E0,5.129832458E-1
2.075779838E1,7.817792816E0,-8.787925415E0,6.517446899E-1
2.077771837E1,9.341623993E0,-1.021011795E1,4.034111023E-1
2.079763837E1,9.194629669E0,-1.153067184E1,5.261558533E-1
2.081755838E1,8.592581635E0,-1.138382721E1,6.322851562E-1
2.083747838E1,8.631800079E0,-9.694889374E0,5.662724304E-1
2.085739837E1,8.333919525E0,-7.990533600E0,4.984634399E-2
2.087731837E1,8.496780853E0,-7.402705994E0,-2.767744446E-1
2.089723838E1,8.043224030E0,-8.114924927E0,-3.347039795E-1
2.091715838E1,6.810387726E0,-8.806187439E0,-3.603007507E-1
2.093707837E1,6.265520782E0,-9.001830597E0,-2.468367004E-1
2.095699838E1,6.160289612E0,-9.121731262E0,-2.474354553E-1
2.097691838E1,6.611152039E0,-9.392817535E0,6.271957397E-2
2.099683837E1,7.113507385E0,-9.516161041E0,5.159770203E-1
2.101675837E1,7.030130768E0,-9.300908661E0,4.828958130E-1
2.103667838E1,6.858437805E0,-9.016051025E0,1.886077881E-1
2.105659838E1,6.515051880E0,-9.008416901E0,-1.492396545E-1
2.107651837E1,5.952371979E0,-9.083261261E0,-3.944297791E-1
2.109643837E1,5.462740173E0,-9.193581848E0,-3.459306335E-1
2.111635838E1,5.015320587E0,-9.252409515E0,1.047821045E-3
2.113627838E1,4.454736328E0,-9.431886292E0,3.118016052E-1
2.115619837E1,3.900289307E0,-9.579479370E0,4.890330505E-1
2.117611838E1,3.492088165E0,-9.888885956E0,5.433700562E-1
2.119603838E1,3.162024536E0,-9.836045837E0,6.102809143E-1
2.121595838E1,3.076252899E0,-9.654772797E0,6.349795532E-1
2.123587837E1,2.987637177E0,-9.785750427E0,6.611750793E-1
2.125579838E1,2.761008453E0,-1.001282822E1,5.786965942E-1
2.127571838E1,2.368075562E0,-1.021909927E1,3.659889221E-1
2.129563837E1,1.868414612E0,-1.001282822E1,7.229965210E-2
2.131555837E1,1.677112427E0,-9.634115753E0,9.909393311E-2
2.133547838E1,2.761158142E0,-9.931247864E0,9.086105347E-2
2.135539838E1,3.493734741E0,-1.083536774E1,-2.468367004E-1
2.137531908E1,3.204835510E0,-1.030008087E1,-9.042695618E-1
2.139523908E1,2.762655029E0,-9.444310455E0,-9.228309631E-1
2.141515908E1,2.304008789E0,-8.637039185E0,-1.865121460E-1
2.143507908E1,2.866988068E0,-7.917635193E0,5.507048035E-1
2.145499908E1,4.339176636E0,-8.224497070E0,2.850073242E-1
2.147491908E1,5.592071228E0,-9.017547913E0,-1.481768646E0
2.149483908E1,6.001020813E0,-9.329499207E0,-2.935844879E0
2.151475908E1,6.337820435E0,-9.492510223E0,-3.528761902E0
2.153467908E1,6.598727875E0,-9.543404388E0,-2.981200562E0
2.155459908E1,6.445296936E0,-9.462273102E0,-1.900747375E0
2.157451908E1,6.004912720E0,-9.079219666E0,-1.092727661E0
2.159443908E1,5.536686401E0,-8.445287933E0,-6.231541443E-1
2.161435908E1,5.126090240E0,-7.938741302E0,-5.691165161E-1
2.163427908E1,4.820575562E0,-7.752378845E0,-6.747967529E-1
2.165419908E1,5.089266815E0,-7.745193787E0,-1.082099762E0
2.167411908E1,5.353467407E0,-7.699688416E0,-1.672172699E0
2.169403908E1,5.568570099E0,-7.694000244E0,-2.318678284E0
2.171395908E1,5.674549713E0,-7.784861298E0,-2.416125641E0
2.173388008E1,5.777236176E0,-7.996221771E0,-2.109712830E0
2.175380008E1,5.891748047E0,-8.259075165E0,-1.612297211E0
2.177372008E1,5.861211548E0,-8.443791046E0,-1.060394897E0
2.179364008E1,5.904321899E0,-8.811426544E0,-6.298901367E-1
2.181356008E1,6.136788483E0,-8.590036926E0,-4.191284180E-2
2.183348008E1,6.740932159E0,-8.486452332E0,5.001100159E-1
2.185340008E1,6.997049561E0,-8.627309418E0,1.067130890E0
2.187332008E1,7.068151703E0,-8.973988495E0,1.065035248E0
2.189324008E1,7.000791779E0,-8.974886627E0,6.689588928E-1
2.191316008E1,7.473209381E0,-9.464967499E0,1.842668152E-1
2.193308008E1,8.083190918E0,-1.085348007E1,5.837860107E-3
2.195300008E1,7.965685272E0,-1.180340469E1,-1.076261902E-1
2.197292008E1,8.118068390E0,-1.126407623E1,-2.442919922E-1
2.199284008E1,8.723259888E0,-9.438023529E0,-4.830455017E-1
2.201276008E1,9.037456512E0,-7.454947357E0,-3.510200500E-1
2.203268008E1,9.346114655E0,-6.294560394E0,-2.636018372E-1
2.205260008E1,9.280101929E0,-7.165748749E0,-1.663041687E-1
2.207252008E1,7.731272736E0,-8.391699371E0,-1.755848694E-1
2.209244008E1,6.595285034E0,-9.179361420E0,-1.727407837E-1
2.211236008E1,5.765710144E0,-9.533375244E0,-1.547781372E-1
2.213228008E1,5.969586182E0,-9.771979065E0,5.807922363E-2
2.215220008E1,6.381679230E0,-9.685458984E0,5.652246094E-1
2.217212008E1,6.355334015E0,-9.043294373E0,4.999603271E-1
2.219204008E1,6.005661163E0,-8.591384125E0,3.287164307E-1
2.221196008E1,5.340444489E0,-8.469836884E0,1.682501221E-1
2.223188008E1,4.905449066E0,-8.558153229E0,2.390528870E-1
2.225180008E1,4.396806793E0,-9.078321533E0,4.816983032E-1
2.227172008E1,3.793561249E0,-9.197922821E0,3.456312561E-1
2.229164008E1,3.317102051E0,-9.130263519E0,1.224453735E-1
2.231156008E1,3.043022003E0,-8.879534912E0,4.191284180E-2
2.233148008E1,3.097359009E0,-8.657247162E0,3.433859253E-1
2.235140008E1,3.254232788E0,-8.686286774E0,7.488926697E-1
2.237131983E1,3.333567810E0,-8.823850708E0,9.809101868E-1
2.239123983E1,3.430117035E0,-9.237889709E0,1.083596649E0
2.241115983E1,3.359913025E0,-9.956096191E0,1.072968750E0
2.243107983E1,2.638712769E0,-1.048689240E1,6.364764404E-1
2.245099983E1,2.270179138E0,-1.057356216E1,-1.907034302E-1
2.247091983E1,3.074456635E0,-9.623188477E0,-2.600093079E-1
2.249083983E1,4.507875824E0,-9.656569061E0,3.357518005E-1
2.251075983E1,6.670428772E0,-1.165895508E1,3.830534363E-1
2.253067983E1,6.277495880E0,-1.147304169E1,-6.406677246E-1
2.255059983E1,5.355712738E0,-1.044782364E1,-1.293310547E0
2.257051983E1,4.094285889E0,-9.279503174E0,-7.161108398E-1
2.259043983E1,3.180136871E0,-8.440497894E0,7.999365234E-1
2.261035983E1,3.107687531E0,-7.830067291E0,1.567689972E0
2.263027983E1,4.154610443E0,-7.679031372E0,1.014290771E0
2.265019983E1,4.833448792E0,-7.976013794E0,-4.275109863E-1
2.267011983E1,4.757406921E0,-8.037236481E0,-2.062261505E0
2.269003983E1,5.171745300E0,-7.899373169E0,-2.797532501E0
2.270995983E1,5.809718628E0,-8.204738159E0,-2.628084869E0
2.272987983E1,5.640420685E0,-8.623417511E0,-1.766027527E0
2.274979983E1,4.900060272E0,-8.627908173E0,-1.189426575E0
2.276971983E1,4.772974548E0,-8.200397186E0,-8.467890930E-1
2.278963983E1,5.155578918E0,-7.884703674E0,-5.956114197E-1
2.280955983E1,5.676795044E0,-7.655081177E0,-8.749305725E-1
2.282947983E1,6.458319855E0,-7.320975952E0,-1.287322998E0
2.284939983E1,7.094347229E0,-7.148534546E0,-1.607956238E0
2.286931983E1,7.310946808E0,-7.128476257E0,-1.724114685E0
2.288923983E1,7.513924713E0,-7.193441162E0,-1.643282776E0
2.290915983E1,7.858807526E0,-7.297923889E0,-1.461111603E0
2.292907983E1,7.708370361E0,-7.446415100E0,-1.410217438E0
2.294899983E1,7.256011047E0,-7.600295105E0,-1.298699341E0
2.296891983E1,6.984625397E0,-7.647447052E0,-9.912387085E-1
2.298883983E1,6.950795746E0,-7.883057098E0,-5.010081482E-1
2.300875983E1,6.947801971E0,-8.190667419E0,-1.193019104E-1
2.302867983E1,7.182813263E0,-8.495433655E0,2.386038208E-1
2.304859983E1,7.460036774E0,-8.460855560E0,4.926255798E-1
2.306851983E1,8.332123260E0,-8.607999573E0,2.146536255E-1
2.308843983E1,9.447304230E0,-1.037432648E1,-1.721420288E-2
2.310835983E1,9.220525818E0,-1.123743164E1,4.140390015E-1
2.312827983E1,9.360035706E0,-1.076890594E1,4.311035156E-1
2.314819983E1,9.131461029E0,-8.839568024E0,1.583706665E-1
2.316811983E1,9.027127991E0,-7.564369812E0,-2.076182556E-1
2.318803983E1,8.834628296E0,-7.789501648E0,3.891906738E-3
2.320795983E1,7.575147400E0,-8.624315643E0,9.235794067E-2
2.322787983E1,6.425987091E0,-8.857081604E0,-1.751358032E-2
2.324779983E1,5.866899719E0,-8.932375031E0,-4.400848389E-2
2.326771983E1,5.853577423E0,-9.079968109E0,5.269042969E-2
2.328763983E1,6.184688873E0,-9.349707184E0,5.514532471E-1
2.330755983E1,6.107449493E0,-9.053024139E0,6.024971008E-1
2.332747983E1,6.161936188E0,-8.343200226E0,2.942880249E-1
2.334739983E1,6.010451202E0,-7.891289978E0,-1.017883301E-2
2.336731958E1,5.670957184E0,-7.899822235E0,-1.345701599E-1
2.338723958E1,5.210065613E0,-8.451275482E0,1.456471252E-1
2.340715958E1,4.452490997E0,-8.520581360E0,2.540217590E-1
2.342707958E1,3.700754242E0,-8.601712646E0,5.643264771E-2
2.344699958E1,3.030597839E0,-8.560847626E0,-1.529818726E-1
2.346691958E1,2.642754364E0,-8.640931091E0,-7.738906860E-2
2.348683958E1,2.573897552E0,-8.473579102E0,1.276844788E-1
2.350675958E1,2.512076111E0,-8.579558716E0,3.972738647E-1
2.352667958E1,2.348166962E0,-8.946595459E0,3.576063538E-1
2.354659958E1,2.484234009E0,-9.462123413E0,2.034269714E-1
2.356651958E1,2.784509583E0,-9.801916809E0,5.852828979E-2
2.358643958E1,3.094065857E0,-9.710457001E0,-3.245251465E-1
2.360635958E1,3.402125244E0,-9.310189362E0,-4.861889648E-1
2.362627958E1,4.174968109E0,-9.131011963E0,-4.571493530E-1
2.364619958E1,5.670059052E0,-1.088730972E1,-6.086343384E-1
2.366611958E1,5.152285767E0,-1.149729126E1,-1.057999878E0
2.368603958E1,4.424948273E0,-1.073133408E1,-1.484463043E0
2.370595958E1,3.930227051E0,-9.429491272E0,-5.996530151E-1
2.372587958E1,4.500990143E0,-8.338559875E0,3.863465881E-1
2.374579958E1,5.961952057E0,-8.256530457E0,2.665956116E-1
2.376571958E1,6.972949677E0,-8.780590668E0,-7.214996338E-1
2.378563958E1,7.030729523E0,-8.650960236E0,-1.991458740E0
2.380555958E1,6.739285583E0,-8.638536072E0,-2.459385681E0
2.382547958E1,6.580914917E0,-8.574918365E0,-2.286345520E0
2.384539958E1,6.318061523E0,-8.252788239E0,-1.697919159E0
2.386531958E1,5.824238434E0,-7.615263977E0,-1.241518250E0
2.388523958E1,5.384452972E0,-6.981032867E0,-1.134041748E0
2.390515958E1,4.967719574E0,-6.612948303E0,-1.066831512E0
2.392507958E1,4.886139221E0,-6.758894806E0,-9.382489014E-1
2.394499958E1,4.866679688E0,-6.687493286E0,-1.167272644E0
2.396491958E1,5.045408020E0,-6.719227295E0,-1.606609039E0
2.398483958E1,4.949906616E0,-6.973099365E0,-1.829495544E0
2.400475958E1,4.986730042E0,-7.300169220E0,-1.552272034E0
2.402467958E1,5.310207367E0,-7.785759430E0,-1.023571472E0
2.404459958E1,5.673950958E0,-8.182434540E0,-9.111552429E-1
2.406451958E1,5.991440735E0,-8.044720917E0,-9.773176575E-1
2.408443958E1,6.378685455E0,-7.650590515E0,-1.119222565E0
2.410435958E1,7.110363922E0,-7.586224365E0,-1.187330933E0
2.412427958E1,7.535030823E0,-7.886949005E0,-8.846603394E-1
2.414419958E1,7.790100403E0,-8.182135162E0,-4.936734009E-1
2.416411958E1,7.979306946E0,-8.289312286E0,-1.460961914E-1
2.418403958E1,8.092172241E0,-7.894583130E0,1.127156067E-1
2.420395958E1,9.576934662E0,-9.202413483E0,-1.646575928E-3
2.422387958E1,9.347461853E0,-1.094434113E1,4.043092346E-1
2.424379958E1,8.758586426E0,-1.144714554E1,6.715036011E-1
2.426371958E1,8.558602295E0,-9.970466309E0,1.919009399E-1
2.428363958E1,8.442743225E0,-7.723339233E0,-4.158352661E-1
2.430355958E1,8.997339935E0,-7.686216431E0,-7.824229431E-1
2.432347958E1,8.003855896E0,-8.380772095E0,-5.807922363E-1
2.434339958E1,6.725963287E0,-8.841214600E0,-4.070036316E-1
2.436331958E1,6.098767548E0,-9.023984528E0,-2.460882568E-1
2.438323971E1,5.917195129E0,-9.084309082E0,-2.450404358E-1
2.440315971E1,5.835016022E0,-9.143136749E0,-7.649093628E-2
2.442307971E1,5.839656372E0,-8.915011139E0,1.993853760E-1
2.444299971E1,6.092630310E0,-8.130043488E0,1.097218323E-1
2.446291971E1,5.960305481E0,-7.594606934E0,1.389111328E-1
2.448283971E1,5.558241577E0,-7.376360779E0,-8.981323242E-4
2.450275971E1,5.220394135E0,-7.658823395E0,-1.766326904E-2
2.452267971E1,4.718038788E0,-7.989336090E0,-1.357676697E-1
2.454259971E1,4.179309082E0,-8.269553375E0,-2.688409424E-1
2.456251971E1,3.690725098E0,-8.428672485E0,-3.839515686E-1
2.458243971E1,3.366948395E0,-8.707692261E0,-2.854563904E-1
2.460235971E1,3.051703949E0,-8.974437561E0,-1.001417542E-1
2.462227971E1,2.856210480E0,-9.134005737E0,1.083746338E-1
2.464219971E1,2.877466278E0,-9.462871857E0,2.092648315E-1
2.466211971E1,2.970123596E0,-9.801018677E0,1.308279419E-1
2.468203971E1,2.902913361E0,-1.005414230E1,-1.522334290E-1
2.470195971E1,2.693349152E0,-9.864337006E0,-3.543132019E-1
2.472187971E1,2.640658722E0,-9.434730377E0,-2.586621094E-1
2.474179971E1,3.063080292E0,-9.064400482E0,-7.993377686E-2
2.476171971E1,4.824467468E0,-1.079195801E1,-2.749781799E-1
2.478163971E1,4.681215363E0,-1.160491745E1,-1.296154633E0
2.480155971E1,3.588936768E0,-1.079614929E1,-1.922601929E0
2.482147971E1,3.111429749E0,-9.804611206E0,-9.069639587E-1
2.484139971E1,3.624412994E0,-8.610843658E0,6.539900208E-1
2.486131971E1,5.301076355E0,-8.527616730E0,1.055604858E0
2.488123971E1,6.174959106E0,-8.942404175E0,-2.766247559E-1
2.490115971E1,6.267915802E0,-9.280850372E0,-2.048190765E0
2.492107971E1,6.319558411E0,-9.329199829E0,-2.760409698E0
2.494099971E1,6.186634827E0,-9.000184021E0,-2.526745605E0
2.496091971E1,6.124963074E0,-8.428223419E0,-1.654509430E0
2.498083971E1,6.005062408E0,-7.605534210E0,-1.108145599E0
2.500075971E1,5.834417267E0,-6.862180023E0,-1.081950073E0
2.502067971E1,5.269641724E0,-6.576124878E0,-1.093625793E0
2.504059971E1,4.831353149E0,-6.659351807E0,-1.284927979E0
2.506051971E1,4.688101044E0,-6.900500336E0,-1.584006042E0
2.508043971E1,4.731061707E0,-6.953639832E0,-1.883084106E0
2.510035971E1,4.936883698E0,-6.964267731E0,-1.981878662E0
2.512027971E1,5.143454132E0,-7.279362488E0,-1.520388336E0
2.514019971E1,5.404960327E0,-7.833659821E0,-1.069825287E0
2.516011971E1,5.778733063E0,-8.225993958E0,-8.481362915E-1
2.518003971E1,5.982609100E0,-8.084238739E0,-7.929011536E-1
2.519995971E1,6.407425690E0,-7.880512390E0,-6.801855469E-1
2.521988071E1,6.877298584E0,-8.132139130E0,-6.541397095E-1
2.523979971E1,7.124883728E0,-8.491691437E0,-5.828878784E-1
2.525972071E1,7.273674316E0,-8.768316193E0,-5.135820007E-1
2.527963971E1,7.300468597E0,-8.593928833E0,-3.938310242E-1
2.529956071E1,7.309749298E0,-7.882608032E0,-3.329077148E-1
2.531948071E1,8.815019073E0,-8.964408417E0,-4.508624268E-1
2.533940071E1,8.565188599E0,-1.097682358E1,-1.019380188E-1
2.535932071E1,7.717052307E0,-1.127964386E1,-9.280700684E-2
2.537924071E1,7.867339783E0,-9.950707397E0,-2.567161560E-1
2.539916071E1,8.723708954E0,-8.285570068E0,-5.980064392E-1
2.541908071E1,9.380243683E0,-8.435408478E0,-8.092172241E-1
2.543900071E1,8.211324463E0,-8.797655182E0,-7.578739929E-1
2.545892071E1,7.081623688E0,-8.969198456E0,-6.536906433E-1
2.547884071E1,6.463409271E0,-9.086404724E0,-4.754113770E-1
2.549876071E1,6.066434784E0,-9.084758148E0,-4.297563171E-1
2.551868071E1,6.144871674E0,-9.006920013E0,-2.089654541E-1
2.553860071E1,6.003116455E0,-8.533304901E0,4.550537109E-2
2.555852071E1,4.183799744E0,-8.426277466E0,7.753875732E-2
2.557844071E1,5.652844849E0,-6.709497528E0,5.718109131E-2
2.559836071E1,6.046975250E0,-6.379134521E0,3.173400879E-2
2.561828071E1,4.949607239E0,-7.470065918E0,-2.255809021E-1
2.563820071E1,4.093088379E0,-8.102800140E0,-3.854484558E-1
2.565812071E1,3.290158081E0,-8.364006958E0,-6.810836792E-1
2.567804071E1,2.962938538E0,-8.382718048E0,-7.110214233E-1
2.569796071E1,2.870580597E0,-8.350834351E0,-4.721182251E-1
2.571788071E1,2.873125305E0,-8.269253998E0,-1.607656860E-1
2.573780071E1,2.880909119E0,-8.418793030E0,6.301895142E-2
2.575772071E1,3.121159515E0,-8.891659698E0,1.243913269E-1
2.577764071E1,3.238814850E0,-9.505832520E0,-1.266366577E-1
2.579756071E1,3.219954071E0,-1.011641281E1,-5.188211060E-1
2.581748071E1,3.318000183E0,-1.033076706E1,-6.846762085E-1
2.583740071E1,3.561094666E0,-1.003707779E1,-5.888754272E-1
2.585732071E1,4.834945679E0,-1.045321243E1,-5.346881104E-1
2.587724071E1,6.096073151E0,-1.194007050E1,-7.848179626E-1
2.589716071E1,5.256020050E0,-1.146211441E1,-1.458716583E0
2.591708071E1,4.490212555E0,-1.051847672E1,-1.194366302E0
2.593700071E1,3.787723389E0,-9.255702667E0,1.288819885E-1
2.595692071E1,3.917653198E0,-7.696095886E0,1.146914978E0
2.597684071E1,5.556145935E0,-7.217091980E0,7.062313843E-1
2.599676071E1,6.795418854E0,-7.988737335E0,-6.730004883E-1
2.601668071E1,6.611451416E0,-8.140372009E0,-2.303410034E0
2.603660071E1,6.256090393E0,-8.371042328E0,-2.966980133E0
2.605652071E1,5.871240692E0,-8.430768127E0,-2.840642853E0
2.607644071E1,5.660478973E0,-8.186775513E0,-2.392474823E0
2.609636071E1,5.482948151E0,-7.661218414E0,-1.731150055E0
2.611628071E1,5.197641449E0,-6.979535980E0,-1.461261292E0
2.613620071E1,4.913382568E0,-6.502777405E0,-1.472787323E0
2.615612071E1,4.780908051E0,-6.523434448E0,-1.733545074E0
2.617604071E1,4.745132446E0,-6.744973755E0,-2.105820923E0
2.619596071E1,4.895719299E0,-6.912325745E0,-2.348915405E0
2.621588071E1,5.111720123E0,-7.073839874E0,-2.270927582E0
2.623580071E1,5.297034760E0,-7.157515869E0,-1.883383484E0
2.625572071E1,5.557642822E0,-7.209757233E0,-1.604962463E0
2.627564071E1,6.073769531E0,-7.219786377E0,-1.640289001E0
2.629556071E1,5.920937347E0,-7.324867859E0,-1.881886597E0
2.631548071E1,5.558391266E0,-7.422165527E0,-2.309846649E0
2.633540071E1,5.714067535E0,-8.274493103E0,-3.074007568E0
2.635532071E1,6.104156342E0,-8.792416077E0,-3.456162872E0
2.637524058E1,6.810687103E0,-8.665330353E0,-3.206931152E0
2.639516058E1,7.172933807E0,-8.819360046E0,-1.458117828E0
2.641508058E1,6.812333679E0,-8.504115601E0,1.595681763E-1
2.643500058E1,7.594457245E0,-8.718619537E0,6.950047302E-1
2.645492058E1,8.286318512E0,-1.085288132E1,7.212002563E-1
2.647484058E1,7.160359955E0,-1.107591751E1,2.454895020E-1
2.649476058E1,7.608078918E0,-1.012344818E1,-2.492317200E-1
2.651468058E1,8.212521973E0,-7.836204529E0,-5.968089294E-1
2.653460058E1,1.020023849E1,-6.926995239E0,-1.131946106E0
2.655452058E1,1.024574387E1,-7.229366455E0,-1.213526459E0
2.657444058E1,8.693621521E0,-7.653284912E0,-1.200802917E0
2.659436058E1,7.486531677E0,-8.048313446E0,-1.076710968E0
2.661428058E1,6.754404144E0,-8.382119293E0,-6.292913818E-1
2.663420058E1,6.390211487E0,-8.645571442E0,-1.197509766E-3
2.665412058E1,6.190526733E0,-8.427474976E0,4.664300537E-1
2.667404058E1,6.312672729E0,-8.203840027E0,6.966513062E-1
2.669396058E1,6.235882416E0,-8.140072632E0,2.616558838E-1
2.671388058E1,5.683680725E0,-7.826624451E0,-8.238867188E-1
2.673380058E1,5.377866669E0,-7.768844604E0,-1.222208405E0
2.675372058E1,5.104834442E0,-8.102949829E0,-1.134640503E0
2.677364058E1,4.738396454E0,-8.523724823E0,-9.291178894E-1
2.679356058E1,4.295916595E0,-8.656049652E0,-8.741821289E-1
2.681348058E1,4.014202423E0,-8.750802612E0,-9.256750488E-1
2.683340058E1,3.684587860E0,-8.832981720E0,-6.968009949E-1
2.685332058E1,3.231480103E0,-8.865015106E0,-4.818479919E-1
2.687324058E1,2.831511841E0,-8.842861176E0,-4.221221924E-1
2.689316058E1,2.707868958E0,-9.263785858E0,-7.324269104E-1
2.691308058E1,2.590812378E0,-9.595346375E0,-1.042581940E0
2.693300058E1,2.323618011E0,-1.002884491E1,-1.314566345E0
2.695292058E1,1.937121735E0,-1.000923569E1,-1.619033203E0
2.697284058E1,2.105371857E0,-9.502239990E0,-1.811532898E0
2.699276058E1,3.418591003E0,-9.670041046E0,-1.843117218E0
2.701268058E1,4.829107819E0,-1.094688583E1,-2.207609253E0
2.703260058E1,4.241280212E0,-1.112456635E1,-2.858455811E0
2.705252058E1,3.380270691E0,-1.097038696E1,-2.386636963E0
2.707244058E1,3.358416138E0,-9.549541626E0,-1.076561279E0
2.709236058E1,4.093986511E0,-8.248896332E0,-6.646179199E-1
2.711228058E1,5.852828979E0,-7.879614258E0,-8.777746582E-1
2.713220058E1,7.137756958E0,-8.481213226E0,-1.776056671E0
2.715212058E1,6.981332245E0,-8.872499542E0,-2.805765381E0
2.717204058E1,6.586902466E0,-9.256151733E0,-2.900368652E0
2.719196058E1,6.315816193E0,-9.465715942E0,-2.223476257E0
2.721188058E1,6.030808868E0,-9.200317841E0,-1.626517639E0
2.723180058E1,5.725294189E0,-8.110284576E0,-1.609453125E0
2.725172058E1,5.552104340E0,-7.060816956E0,-1.867217102E0
2.727164058E1,5.351371765E0,-6.458768921E0,-1.842069397E0
2.729156058E1,4.975503387E0,-6.435716858E0,-1.593885498E0
2.731148058E1,4.930147705E0,-6.475234680E0,-1.475032654E0
2.733140058E1,4.767136688E0,-6.789281616E0,-1.675765228E0
2.735132058E1,4.475543060E0,-6.946005707E0,-1.935175781E0
2.737124046E1,4.635560303E0,-6.917265472E0,-1.766177216E0
2.739116046E1,5.352569275E0,-7.071295166E0,-1.443448334E0
2.741108046E1,6.119424591E0,-7.451055450E0,-1.656754761E0
2.743100046E1,7.119644623E0,-7.244035950E0,-1.412013702E0
2.745092046E1,8.514593811E0,-6.679709473E0,-6.611750793E-1
2.747084046E1,9.541458435E0,-6.629114685E0,-1.704954529E-1
2.749076046E1,9.379794617E0,-7.083569641E0,-7.418572998E-1
2.751068046E1,8.405919800E0,-8.095914459E0,-1.462159424E0
2.753060046E1,7.390431519E0,-8.750203857E0,-1.813179474E0
2.755052046E1,6.699019318E0,-8.253985748E0,-1.882784729E0
2.757044046E1,7.862250366E0,-8.943451996E0,-1.817221069E0
2.759036046E1,7.887098694E0,-1.041713745E1,-1.446741486E0
2.761028046E1,7.610773315E0,-1.148351990E1,-1.308728485E0
2.763020046E1,7.239994354E0,-1.121258331E1,-1.269360352E0
2.765012046E1,7.371421051E0,-9.013506317E0,-1.749412079E0
2.767004046E1,8.304730225E0,-7.061266022E0,-1.378184052E0
2.768996046E1,9.279353485E0,-7.229366455E0,-1.036444702E0
2.770988046E1,7.962541809E0,-8.282127228E0,-1.060544586E0
2.772980046E1,6.531517639E0,-8.904233551E0,-1.214723969E0
2.774972046E1,5.872887268E0,-9.103020172E0,-1.261426849E0
